255362
4009644
4077901
35210915
35211229
45582610
201125
313007
439128
4049043
4099828
45534341
45553695
45572980
45577747
23868
378839
4005275
35210823
35211223
45553697
45757597
195363
444417
4079975
35210916
35211212
35211248
35211254
194151
321119
435653
1572060
4007423
4007427
4035808
4004129
4110269
4113451
4119774
4159298
35210874
46269855
377085
378840
4268609
45763578
375252
380975
4341231
35210953
45568068
4162450
4220676
35211043
37201022
45539298
45548926
45577703
4007736
4281313
35211228
198249
377368
433585
1571993
1572066
4172868
35211244
45597138
444267
1572016
4003487
4014895
4107566
35210849
35211225
45563274
442799
1553842
1572083
1572178
4040385
35210727
35211193
35211242
45544117
4002306
4004646
4318409
35210946
45539296
378533
4004457
35210519
35210640
45568069
4061819
35210825
45544125
45577754
75639
765118
1572113
1572145
1595690
4028980
4042220
35210871
140506
193306
1572081
4062498
35210708
45548936
45757772
261393
434153
434155
441961
4048279
4068969
4103235
35210819
45548921
45577763
440508
4035467
4169977
4171113
4253536
45544122
45587476
1572151
4048141
4102846
4151883
35210694
35210839
37201017
45539260
45592387
45606752
4003820
4006101
4027567
35210449
35210810
35210829
35211024
35211256
45597063
4099094
4114974
4133327
35211198
434462
438244
443913
40492466
1571973
4148557
4169992
35210717
35211089
4007081
4007425
4100733
35210712
35210831
45597095
133861
380839
435641
1572142
1572172
4070533
4185093
35210892
36715842
45563270
377659
1571995
1572144
4151867
4260364
45553699
45587472
45597150
1572043
45592382
259123
313006
45563210
35211020
35211190
37201019
1571997
1572143
4058627
4307885
35210713
35210817
35210900
194149
35210816
35211246
45539238
45553688
1572169
4172869
4251327
35210830
35210939
35210966
35211033
4047868
4217299
40403168
1326781
4022569
35211028
45606768
4339410
35210718
35211036
193323
1572154
4078216
35210936
45587480
78257
432430
4244067
35210890
35210893
45558430
45572987
45606750
1572185
4171115
4296631
4314399
35210870
45577753
201399
376210
378848
433022
433860
4108905
35211192
45534406
45568090
45601979
45601983
197089
1572019
1572048
4102401
35210910
35211042
45568089
45592391
45601996
438543
1595688
35210696
35211205
35211218
45558444
73580
4069184
35210710
35210728
1572119
1595689
4033966
45534331
45548877
45548927
45592348
4078705
4173186
35210802
4100815
35210715
35210808
35211210
45577768
313878
4172864
4309222
133013
4314421
37201025
441394
4197544
4263510
1572131
1572152
4004638
35211093
45587474
81403
372424
441676
1572078
1572118
35211096
35211142
35211249
1572033
35210450
35210813
35211243
45544051
77984
440518
1572130
4003649
36713435
37201023
197654
1572174
4114978
4149398
35210668
45587411
433583
4101118
35210954
45553701
441678
4040640
4061539
35210827
35211032
45534340
45558416
45568073
1571974
1571996
4119302
4186285
45568084
134057
4279620
4305334
44783589
74470
1553839
1572167
1572180
4100152
35210909
35210912
35211098
45572932
1572064
4069182
35210846
45568088
45606751
252442
433589
1572004
4111482
4132130
